lot_id,species_common,scientific_name,lot_mass_kg,product_form,handling_scenario,prehistory_equivalent_ice_h,baseline_shelf_life_h,target_market_node_id,traceability_status,origin_node_id,min_temp_c,mean_temp_c,max_temp_c,time_above_4c_h,time_above_10c_h,time_above_15c_h,equivalent_ice_age_h,remaining_quality_window_h,logger_missing_intervals,eye_demerit_0_3,gill_demerit_0_3,odor_demerit_0_3,texture_demerit_0_3,mucus_demerit_0_3,belly_burst_flag,total_proxy_0_16,condition_status,risk_score_0_100,recommended_action,candidate_destination_node_id,rationale,human_override_required
PGB-LMR-0001,lemuru,Sardinella lemuru,317.0,whole_fresh,controlled_ice,0.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,62.45,105.55,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,32.2,HOLD_CHILLED,N004,RSL 105.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0373,lemuru,Sardinella lemuru,321.0,whole_fresh,warm_auction_delay,12.0,168.0,N004,COMPLETE,N001,1.29,5.76,29.88,10.25,9.0,8.5,120.35,47.65,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,70.0,MANUAL_INSPECTION,N004,RSL 47.7 h; sensory 11/16; gaps 0,YES
PGB-LMR-0374,lemuru,Sardinella lemuru,458.0,whole_fresh,reice_recovery,12.0,168.0,N005,COMPLETE,N001,0.89,2.83,22.21,6.75,4.0,2.75,94.6,73.4,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.8,RE_ICE_AND_ROUTE,N005,RSL 73.4 h; sensory 10/16; gaps 0,YES
PGB-LMR-0375,lemuru,Sardinella lemuru,595.0,whole_fresh,logger_gap,12.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,75.34,92.66,12,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,45.5,MANUAL_INSPECTION,N006,RSL 92.7 h; sensory 7/16; gaps 12,YES
PGB-LMR-0376,lemuru,Sardinella lemuru,732.0,whole_fresh,freezer_transfer,12.0,168.0,N007,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,77.92,90.08,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.6,RE_ICE_AND_ROUTE,N007,RSL 90.1 h; sensory 7/16; gaps 0,YES
PGB-LMR-0377,lemuru,Sardinella lemuru,869.0,frozen,controlled_ice,12.0,168.0,N018,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,47.15,120.85,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,27.2,PROCESS_EXPORT_CANDIDATE,N018,RSL 120.9 h; sensory 5/16; gaps 0,YES
PGB-LMR-0378,lemuru,Sardinella lemuru,1006.0,frozen,delayed_chilling_2h,12.0,168.0,N019,PARTIAL,N001,-18.1,-14.63,13.0,1.25,0.25,0.0,48.02,119.98,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,30.2,PROCESS_EXPORT_CANDIDATE,N019,RSL 120 h; sensory 5/16; gaps 0,YES
PGB-LMR-0379,lemuru,Sardinella lemuru,1143.0,processed,melted_ice,12.0,168.0,N020,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,46.58,121.42,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,30.7,PROCESS_EXPORT_CANDIDATE,N020,RSL 121.4 h; sensory 5/16; gaps 0,YES
PGB-LMR-0380,lemuru,Sardinella lemuru,1280.0,whole_fresh,loading_excursion,12.0,168.0,N005,COMPLETE,N001,1.09,2.21,18.0,5.0,1.75,0.75,86.23,81.77,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,50.9,RE_ICE_AND_ROUTE,N005,RSL 81.8 h; sensory 9/16; gaps 0,YES
PGB-LMR-0381,lemuru,Sardinella lemuru,1417.0,whole_fresh,warm_auction_delay,12.0,168.0,N006,COMPLETE,N001,1.29,5.84,30.22,10.25,9.0,8.5,120.43,47.57,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,70.0,MANUAL_INSPECTION,N006,RSL 47.6 h; sensory 11/16; gaps 0,YES
PGB-LMR-0382,lemuru,Sardinella lemuru,1554.0,whole_fresh,reice_recovery,12.0,168.0,N007,COMPLETE,N001,0.89,2.79,22.09,6.75,4.0,2.75,94.25,73.75,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.7,RE_ICE_AND_ROUTE,N007,RSL 73.8 h; sensory 10/16; gaps 0,YES
PGB-LMR-0383,lemuru,Sardinella lemuru,1691.0,whole_fresh,logger_gap,12.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,75.26,92.74,12,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,45.5,MANUAL_INSPECTION,N008,RSL 92.7 h; sensory 7/16; gaps 12,YES
PGB-LMR-0384,lemuru,Sardinella lemuru,1828.0,whole_fresh,freezer_transfer,12.0,168.0,N002,PARTIAL,N001,1.49,1.73,7.0,0.75,0.0,0.0,77.88,90.12,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.6,RE_ICE_AND_ROUTE,N002,RSL 90.1 h; sensory 7/16; gaps 0,YES
PGB-LMR-0385,lemuru,Sardinella lemuru,1965.0,whole_fresh,controlled_ice,12.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,74.41,93.59,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,40.5,RE_ICE_AND_ROUTE,N004,RSL 93.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0386,lemuru,Sardinella lemuru,282.0,whole_fresh,delayed_chilling_2h,12.0,168.0,N005,COMPLETE,N001,1.09,2.23,20.33,3.75,2.5,1.75,86.27,81.73,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,51.4,RE_ICE_AND_ROUTE,N005,RSL 81.7 h; sensory 9/16; gaps 0,YES
PGB-LMR-0387,lemuru,Sardinella lemuru,419.0,frozen,melted_ice,12.0,168.0,N018,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,46.64,121.36,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,30.7,PROCESS_EXPORT_CANDIDATE,N018,RSL 121.4 h; sensory 5/16; gaps 0,YES
PGB-LMR-0388,lemuru,Sardinella lemuru,556.0,frozen,loading_excursion,12.0,168.0,N019,COMPLETE,N001,-18.1,-14.68,11.0,1.25,0.0,0.0,47.47,120.53,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,29.5,PROCESS_EXPORT_CANDIDATE,N019,RSL 120.5 h; sensory 5/16; gaps 0,YES
PGB-LMR-0389,lemuru,Sardinella lemuru,693.0,processed,warm_auction_delay,12.0,168.0,N020,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,48.39,119.61,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,33.3,PROCESS_EXPORT_CANDIDATE,N020,RSL 119.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0390,lemuru,Sardinella lemuru,830.0,whole_fresh,reice_recovery,12.0,168.0,N002,PARTIAL,N001,0.89,2.78,21.72,6.75,4.0,2.5,94.19,73.81,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.7,RE_ICE_AND_ROUTE,N002,RSL 73.8 h; sensory 10/16; gaps 0,YES
PGB-LMR-0391,lemuru,Sardinella lemuru,967.0,whole_fresh,logger_gap,12.0,168.0,N004,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,75.35,92.65,12,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,45.5,MANUAL_INSPECTION,N004,RSL 92.6 h; sensory 7/16; gaps 12,YES
PGB-LMR-0392,lemuru,Sardinella lemuru,1104.0,whole_fresh,freezer_transfer,12.0,168.0,N005,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,77.93,90.07,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.6,RE_ICE_AND_ROUTE,N005,RSL 90.1 h; sensory 7/16; gaps 0,YES
PGB-LMR-0393,lemuru,Sardinella lemuru,1241.0,whole_fresh,controlled_ice,12.0,168.0,N006,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,74.43,93.57,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,40.5,RE_ICE_AND_ROUTE,N006,RSL 93.6 h; sensory 7/16; gaps 0,YES
PGB-LMR-0394,lemuru,Sardinella lemuru,1378.0,whole_fresh,delayed_chilling_2h,12.0,168.0,N007,COMPLETE,N001,1.09,2.24,20.39,3.75,2.5,1.75,86.38,81.62,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,51.5,RE_ICE_AND_ROUTE,N007,RSL 81.6 h; sensory 9/16; gaps 0,YES
PGB-LMR-0395,lemuru,Sardinella lemuru,1515.0,whole_fresh,melted_ice,12.0,168.0,N008,COMPLETE,N001,1.09,6.11,11.1,29.0,14.75,0.0,143.71,24.29,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,82.2,LOCAL_FRESH_ONLY,N008,RSL 24.3 h; sensory 14/16; gaps 0,YES
PGB-LMR-0396,lemuru,Sardinella lemuru,1652.0,whole_fresh,loading_excursion,12.0,168.0,N002,PARTIAL,N001,1.09,2.17,17.11,5.0,1.75,0.5,85.64,82.36,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,50.7,RE_ICE_AND_ROUTE,N002,RSL 82.4 h; sensory 9/16; gaps 0,YES
PGB-LMR-0397,lemuru,Sardinella lemuru,1789.0,frozen,warm_auction_delay,12.0,168.0,N018,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,48.31,119.69,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,33.3,PROCESS_EXPORT_CANDIDATE,N018,RSL 119.7 h; sensory 5/16; gaps 0,YES
PGB-LMR-0398,lemuru,Sardinella lemuru,1926.0,frozen,reice_recovery,12.0,168.0,N019,COMPLETE,N001,-18.1,-14.74,9.0,0.75,0.0,0.0,46.84,121.16,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,31.3,PROCESS_EXPORT_CANDIDATE,N019,RSL 121.2 h; sensory 5/16; gaps 0,YES
PGB-LMR-0399,lemuru,Sardinella lemuru,243.0,processed,logger_gap,12.0,168.0,N020,COMPLETE,N001,-18.1,-14.66,12.0,1.25,0.0,0.0,45.78,122.22,12,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,31.4,PROCESS_EXPORT_CANDIDATE,N020,RSL 122.2 h; sensory 5/16; gaps 12,YES
PGB-LMR-0400,lemuru,Sardinella lemuru,380.0,whole_fresh,freezer_transfer,12.0,168.0,N007,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,77.87,90.13,0,1.0,2.0,2.0,1.0,1.0,0,7.0,CHECK,42.6,RE_ICE_AND_ROUTE,N007,RSL 90.1 h; sensory 7/16; gaps 0,YES
PGB-LMR-0401,lemuru,Sardinella lemuru,517.0,whole_fresh,controlled_ice,24.0,168.0,N008,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,86.39,81.61,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,48.8,RE_ICE_AND_ROUTE,N008,RSL 81.6 h; sensory 9/16; gaps 0,YES
PGB-LMR-0402,lemuru,Sardinella lemuru,654.0,whole_fresh,delayed_chilling_2h,24.0,168.0,N002,PARTIAL,N001,1.09,2.25,20.93,3.75,2.5,1.75,98.44,69.56,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.6,RE_ICE_AND_ROUTE,N002,RSL 69.6 h; sensory 10/16; gaps 0,YES
PGB-LMR-0403,lemuru,Sardinella lemuru,791.0,whole_fresh,melted_ice,24.0,168.0,N004,COMPLETE,N001,1.09,6.12,11.1,28.75,14.25,0.0,155.74,12.26,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.3,LOCAL_FRESH_ONLY,N004,RSL 12.3 h; sensory 15/16; gaps 0,YES
PGB-LMR-0404,lemuru,Sardinella lemuru,928.0,whole_fresh,loading_excursion,24.0,168.0,N005,COMPLETE,N001,1.09,2.16,16.49,4.75,1.75,0.5,97.47,70.53,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,56.8,RE_ICE_AND_ROUTE,N005,RSL 70.5 h; sensory 10/16; gaps 0,YES
PGB-LMR-0405,lemuru,Sardinella lemuru,1065.0,whole_fresh,warm_auction_delay,24.0,168.0,N006,COMPLETE,N001,1.29,6.07,31.22,10.25,9.0,8.5,132.56,35.44,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,76.1,MANUAL_INSPECTION,N006,RSL 35.4 h; sensory 12/16; gaps 0,YES
PGB-LMR-0406,lemuru,Sardinella lemuru,1202.0,whole_fresh,reice_recovery,24.0,168.0,N007,COMPLETE,N001,0.89,2.96,23.82,7.0,4.25,3.0,107.47,60.53,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,62.1,RE_ICE_AND_ROUTE,N007,RSL 60.5 h; sensory 10/16; gaps 0,YES
PGB-LMR-0407,lemuru,Sardinella lemuru,1339.0,frozen,logger_gap,24.0,168.0,N018,COMPLETE,N001,-18.1,-14.65,12.0,1.25,0.0,0.0,57.85,110.15,12,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,35.4,PROCESS_EXPORT_CANDIDATE,N018,RSL 110.1 h; sensory 5/16; gaps 12,YES
PGB-LMR-0408,lemuru,Sardinella lemuru,1476.0,frozen,freezer_transfer,24.0,168.0,N019,PARTIAL,N001,-18.1,-14.79,7.0,0.75,0.0,0.0,58.37,109.63,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,31.8,PROCESS_EXPORT_CANDIDATE,N019,RSL 109.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0409,lemuru,Sardinella lemuru,1613.0,processed,controlled_ice,24.0,168.0,N020,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,59.17,108.83,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,31.1,PROCESS_EXPORT_CANDIDATE,N020,RSL 108.8 h; sensory 5/16; gaps 0,YES
PGB-LMR-0410,lemuru,Sardinella lemuru,1750.0,whole_fresh,delayed_chilling_2h,24.0,168.0,N005,COMPLETE,N001,1.09,2.27,21.13,3.75,2.5,1.75,98.6,69.4,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.7,RE_ICE_AND_ROUTE,N005,RSL 69.4 h; sensory 10/16; gaps 0,YES
PGB-LMR-0411,lemuru,Sardinella lemuru,1887.0,whole_fresh,melted_ice,24.0,168.0,N006,COMPLETE,N001,1.1,6.11,11.1,29.0,14.75,0.0,155.73,12.27,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.3,LOCAL_FRESH_ONLY,N006,RSL 12.3 h; sensory 15/16; gaps 0,YES
PGB-LMR-0412,lemuru,Sardinella lemuru,204.0,whole_fresh,loading_excursion,24.0,168.0,N007,COMPLETE,N001,1.09,2.14,16.34,4.75,1.75,0.5,97.12,70.88,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,56.7,RE_ICE_AND_ROUTE,N007,RSL 70.9 h; sensory 10/16; gaps 0,YES
PGB-LMR-0413,lemuru,Sardinella lemuru,341.0,whole_fresh,warm_auction_delay,24.0,168.0,N008,COMPLETE,N001,1.29,5.58,28.37,10.0,8.75,8.25,132.12,35.88,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,76.0,MANUAL_INSPECTION,N008,RSL 35.9 h; sensory 12/16; gaps 0,YES
PGB-LMR-0414,lemuru,Sardinella lemuru,478.0,whole_fresh,reice_recovery,24.0,168.0,N002,PARTIAL,N001,0.89,2.91,23.38,7.0,4.0,3.0,107.03,60.97,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.9,RE_ICE_AND_ROUTE,N002,RSL 61 h; sensory 10/16; gaps 0,YES
PGB-LMR-0415,lemuru,Sardinella lemuru,615.0,whole_fresh,logger_gap,24.0,168.0,N004,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,87.24,80.76,12,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,53.7,MANUAL_INSPECTION,N004,RSL 80.8 h; sensory 9/16; gaps 12,YES
PGB-LMR-0416,lemuru,Sardinella lemuru,752.0,whole_fresh,freezer_transfer,24.0,168.0,N005,COMPLETE,N001,1.49,1.73,7.0,0.75,0.0,0.0,89.86,78.14,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,50.9,RE_ICE_AND_ROUTE,N005,RSL 78.1 h; sensory 9/16; gaps 0,YES
PGB-LMR-0417,lemuru,Sardinella lemuru,889.0,frozen,controlled_ice,24.0,168.0,N018,COMPLETE,N001,-18.1,-14.71,10.0,1.0,0.0,0.0,59.13,108.87,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,31.1,PROCESS_EXPORT_CANDIDATE,N018,RSL 108.9 h; sensory 5/16; gaps 0,YES
PGB-LMR-0418,lemuru,Sardinella lemuru,1026.0,frozen,delayed_chilling_2h,24.0,168.0,N019,COMPLETE,N001,-18.1,-14.63,13.0,1.5,0.25,0.0,60.02,107.98,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,34.1,PROCESS_EXPORT_CANDIDATE,N019,RSL 108 h; sensory 5/16; gaps 0,YES
PGB-LMR-0419,lemuru,Sardinella lemuru,1163.0,processed,melted_ice,24.0,168.0,N020,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,58.61,109.39,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,34.6,PROCESS_EXPORT_CANDIDATE,N020,RSL 109.4 h; sensory 5/16; gaps 0,YES
PGB-LMR-0420,lemuru,Sardinella lemuru,1300.0,whole_fresh,loading_excursion,24.0,168.0,N002,PARTIAL,N001,1.09,2.25,18.6,5.0,1.75,0.75,98.78,69.22,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.2,RE_ICE_AND_ROUTE,N002,RSL 69.2 h; sensory 10/16; gaps 0,YES
PGB-LMR-0421,lemuru,Sardinella lemuru,1437.0,whole_fresh,warm_auction_delay,24.0,168.0,N004,COMPLETE,N001,1.29,5.67,29.21,10.25,8.75,8.5,132.23,35.77,0,2.0,3.0,3.0,2.0,2.0,0,12.0,POOR,76.0,MANUAL_INSPECTION,N004,RSL 35.8 h; sensory 12/16; gaps 0,YES
PGB-LMR-0422,lemuru,Sardinella lemuru,1574.0,whole_fresh,reice_recovery,24.0,168.0,N005,COMPLETE,N001,0.89,2.87,22.69,6.75,4.0,2.75,106.87,61.13,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.9,RE_ICE_AND_ROUTE,N005,RSL 61.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0423,lemuru,Sardinella lemuru,1711.0,whole_fresh,logger_gap,24.0,168.0,N006,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,87.36,80.64,12,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,53.8,MANUAL_INSPECTION,N006,RSL 80.6 h; sensory 9/16; gaps 12,YES
PGB-LMR-0424,lemuru,Sardinella lemuru,1848.0,whole_fresh,freezer_transfer,24.0,168.0,N007,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,89.95,78.05,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,50.9,RE_ICE_AND_ROUTE,N007,RSL 78.1 h; sensory 9/16; gaps 0,YES
PGB-LMR-0425,lemuru,Sardinella lemuru,1985.0,whole_fresh,controlled_ice,24.0,168.0,N008,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,86.45,81.55,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,48.8,RE_ICE_AND_ROUTE,N008,RSL 81.5 h; sensory 9/16; gaps 0,YES
PGB-LMR-0426,lemuru,Sardinella lemuru,302.0,whole_fresh,delayed_chilling_2h,24.0,168.0,N002,PARTIAL,N001,1.09,2.31,21.97,3.75,2.5,1.75,98.86,69.14,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.7,RE_ICE_AND_ROUTE,N002,RSL 69.1 h; sensory 10/16; gaps 0,YES
PGB-LMR-0427,lemuru,Sardinella lemuru,439.0,frozen,melted_ice,24.0,168.0,N018,COMPLETE,N001,-18.1,-14.76,8.0,0.75,0.0,0.0,58.61,109.39,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,34.6,PROCESS_EXPORT_CANDIDATE,N018,RSL 109.4 h; sensory 5/16; gaps 0,YES
PGB-LMR-0428,lemuru,Sardinella lemuru,576.0,frozen,loading_excursion,24.0,168.0,N019,COMPLETE,N001,-18.1,-14.68,11.0,1.25,0.0,0.0,59.43,108.57,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,33.4,PROCESS_EXPORT_CANDIDATE,N019,RSL 108.6 h; sensory 5/16; gaps 0,YES
PGB-LMR-0429,lemuru,Sardinella lemuru,713.0,processed,warm_auction_delay,24.0,168.0,N020,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,60.33,107.67,0,1.0,1.0,2.0,1.0,1.0,0,6.0,CHECK,39.4,PROCESS_EXPORT_CANDIDATE,N020,RSL 107.7 h; sensory 6/16; gaps 0,YES
PGB-LMR-0430,lemuru,Sardinella lemuru,850.0,whole_fresh,reice_recovery,24.0,168.0,N007,COMPLETE,N001,0.89,2.82,22.36,6.75,4.0,2.75,106.48,61.52,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.7,RE_ICE_AND_ROUTE,N007,RSL 61.5 h; sensory 10/16; gaps 0,YES
PGB-LMR-0431,lemuru,Sardinella lemuru,987.0,whole_fresh,logger_gap,24.0,168.0,N008,COMPLETE,N001,1.49,1.86,12.0,1.5,0.0,0.0,87.24,80.76,12,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,53.7,MANUAL_INSPECTION,N008,RSL 80.8 h; sensory 9/16; gaps 12,YES
PGB-LMR-0432,lemuru,Sardinella lemuru,1124.0,whole_fresh,freezer_transfer,24.0,168.0,N002,PARTIAL,N001,1.49,1.73,7.0,0.75,0.0,0.0,89.86,78.14,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,50.9,RE_ICE_AND_ROUTE,N002,RSL 78.1 h; sensory 9/16; gaps 0,YES
PGB-LMR-0433,lemuru,Sardinella lemuru,1261.0,whole_fresh,controlled_ice,24.0,168.0,N004,COMPLETE,N001,1.09,1.42,10.0,1.0,0.0,0.0,86.37,81.63,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,48.8,RE_ICE_AND_ROUTE,N004,RSL 81.6 h; sensory 9/16; gaps 0,YES
PGB-LMR-0434,lemuru,Sardinella lemuru,1398.0,whole_fresh,delayed_chilling_2h,24.0,168.0,N005,COMPLETE,N001,1.09,2.22,20.12,3.75,2.5,1.75,98.21,69.79,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.5,RE_ICE_AND_ROUTE,N005,RSL 69.8 h; sensory 10/16; gaps 0,YES
PGB-LMR-0435,lemuru,Sardinella lemuru,1535.0,whole_fresh,melted_ice,24.0,168.0,N006,COMPLETE,N001,1.09,6.11,11.1,29.25,14.25,0.0,155.7,12.3,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,88.3,LOCAL_FRESH_ONLY,N006,RSL 12.3 h; sensory 15/16; gaps 0,YES
PGB-LMR-0436,lemuru,Sardinella lemuru,1672.0,whole_fresh,loading_excursion,24.0,168.0,N007,COMPLETE,N001,1.09,2.22,17.84,5.0,1.75,0.75,98.31,69.69,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,57.1,RE_ICE_AND_ROUTE,N007,RSL 69.7 h; sensory 10/16; gaps 0,YES
PGB-LMR-0437,lemuru,Sardinella lemuru,1809.0,frozen,warm_auction_delay,24.0,168.0,N018,COMPLETE,N001,-18.1,-14.6,14.0,1.5,0.25,0.0,60.36,107.64,0,1.0,1.0,2.0,1.0,1.0,0,6.0,CHECK,39.4,PROCESS_EXPORT_CANDIDATE,N018,RSL 107.6 h; sensory 6/16; gaps 0,YES
PGB-LMR-0438,lemuru,Sardinella lemuru,1946.0,frozen,reice_recovery,24.0,168.0,N019,PARTIAL,N001,-18.1,-14.73,9.0,1.0,0.0,0.0,58.9,109.1,0,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,35.2,PROCESS_EXPORT_CANDIDATE,N019,RSL 109.1 h; sensory 5/16; gaps 0,YES
PGB-LMR-0439,lemuru,Sardinella lemuru,263.0,processed,logger_gap,24.0,168.0,N020,COMPLETE,N001,-18.1,-14.65,12.0,1.25,0.0,0.0,57.85,110.15,12,1.0,1.0,1.0,1.0,1.0,0,5.0,NORMAL,35.4,PROCESS_EXPORT_CANDIDATE,N020,RSL 110.2 h; sensory 5/16; gaps 12,YES
PGB-LMR-0440,lemuru,Sardinella lemuru,400.0,whole_fresh,freezer_transfer,24.0,168.0,N005,COMPLETE,N001,1.49,1.74,7.0,0.75,0.0,0.0,89.95,78.05,0,2.0,2.0,2.0,2.0,1.0,0,9.0,CHECK,50.9,RE_ICE_AND_ROUTE,N005,RSL 78.1 h; sensory 9/16; gaps 0,YES
PGB-LMR-0441,lemuru,Sardinella lemuru,537.0,whole_fresh,controlled_ice,36.0,168.0,N006,COMPLETE,N001,1.09,1.42,10.0,1.25,0.0,0.0,98.46,69.54,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,54.9,RE_ICE_AND_ROUTE,N006,RSL 69.5 h; sensory 10/16; gaps 0,YES
PGB-LMR-0442,lemuru,Sardinella lemuru,674.0,whole_fresh,delayed_chilling_2h,36.0,168.0,N008,COMPLETE,N001,1.09,2.23,20.18,3.75,2.5,1.75,110.32,57.68,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,61.5,DOMESTIC_CHILLED,N008,RSL 57.7 h; sensory 10/16; gaps 0,YES
PGB-LMR-0443,lemuru,Sardinella lemuru,811.0,whole_fresh,melted_ice,36.0,168.0,N008,COMPLETE,N001,1.1,6.12,11.1,29.0,14.5,0.0,167.77,0.23,0,3.0,3.0,3.0,3.0,3.0,0,15.0,POOR,92.2,PROCESS_IMMEDIATELY,N008,RSL 0.2 h; sensory 15/16; gaps 0,YES
PGB-LMR-0444,lemuru,Sardinella lemuru,948.0,whole_fresh,loading_excursion,36.0,168.0,N004,PARTIAL,N001,1.09,2.2,17.52,5.0,1.75,0.5,110.02,57.98,0,2.0,2.0,2.0,2.0,2.0,0,10.0,CHECK,60.9,DOMESTIC_CHILLED,N004,RSL 58 h; sensory 10/16; gaps 0,YES
PGB-LMR-0445,lemuru,Sardinella lemuru,1085.0,whole_fresh,warm_auction_delay,36.0,168.0,N004,COMPLETE,N001,1.29,5.93,30.72,10.25,9.0,8.5,144.52,23.48,0,3.0,3.0,3.0,3.0,2.0,0,14.0,POOR,84.4,MANUAL_INSPECTION,N004,RSL 23.5 h; sensory 14/16; gaps 0,YES
PGB-LMR-0446,lemuru,Sardinella lemuru,1222.0,whole_fresh,reice_recovery,36.0,168.0,N006,COMPLETE,N001,0.89,2.77,21.83,6.75,4.0,2.5,118.1,49.9,0,2.0,2.0,3.0,2.0,2.0,0,11.0,POOR,67.7,DOMESTIC_CHILLED,N006,RSL 49.9 h; sensory 11/16; gaps 0,YES
